,Ad_ID,Number_of_rooms,Metro,Address,Area_m2,Price,Repair,Windows,Children/pets_allowed,Floor flat,Design,Number of storeys in the house,Bathroom_separated,Bathroom_combined,Balcon,Loggia,pass_elevator,fr_elevator
14594,274216707,1,м. Академическая ,"Москва, Большая Черемушкинская улица, 26К4",40.0,37000.0,1,0,2,17,3,17,1,0,0,1,1,1
14595,274667726,1,м. Академическая ,"Москва, Большая Черемушкинская улица, 26К4",38.0,43000.0,2,0,3,10,3,17,0,1,1,0,1,0
14596,274929619,3,м. Академическая ,"Москва, улица Шверника, 2К2",58.0,60000.0,2,0,2,2,0,4,0,1,1,0,1,0
14597,273606705,3,м. Профсоюзная ,"Москва, Нахимовский проспект, 56",108.0,90000.0,0,2,2,17,5,27,0,1,1,0,1,1
14598,274103796,2,м. Академическая ,"Москва, улица Дмитрия Ульянова, 6к1",62.3,100000.0,3,0,3,3,4,17,0,1,0,1,1,0
14599,189268775,1,м. Академическая ,"Москва, улица Ферсмана, 3К2",36.0,34000.0,1,0,0,1,3,5,1,0,1,0,1,0
14600,273780050,2,м. Академическая ,"Москва, улица Винокурова, 7/5К3",46.0,43000.0,2,0,2,4,0,5,0,1,1,0,1,0
14601,274748256,2,м. Академическая ,"Москва, проспект 60-летия Октября, 23К2",37.5,45000.0,0,0,0,4,3,4,0,1,1,0,1,0
14602,274567866,1,м. Академическая ,"Москва, проспект 60-летия Октября, 31/18К2",32.0,45000.0,1,0,0,3,0,8,0,1,1,0,1,0
14603,274981763,1,м. Академическая ,"Москва, проспект 60-летия Октября, 16К4",30.0,50000.0,1,0,3,2,3,5,0,1,1,0,1,0
14604,274715559,2,м. Академическая ,"Москва, улица Шверника, 9К3",45.0,55000.0,0,0,1,6,2,9,0,1,1,0,1,0
14605,273850172,3,м. Академическая ,"Москва, Большая Черемушкинская улица, 20К1",56.0,60000.0,0,0,3,5,3,5,0,1,1,0,1,0
14606,273272235,2,м. Академическая ,"Москва, Профсоюзная улица, 8К2",53.0,60000.0,1,0,0,7,2,16,0,1,1,0,1,0
14607,272898760,4,м. Профсоюзная ,"Москва, Профсоюзная улица, 15",90.0,65000.0,1,0,3,6,3,8,1,0,1,0,1,0
14608,273578496,3,м. Профсоюзная ,"Москва, Нахимовский проспект, 56",103.0,90000.0,2,2,3,17,4,25,0,1,1,1,1,1
14609,272734763,3,м. Профсоюзная ,"Москва, Профсоюзная улица, 17К1",80.0,90000.0,2,0,3,2,3,5,0,1,1,0,1,0
14610,272556471,3,м. Профсоюзная ,"Москва, Нахимовский проспект, 56",86.0,100000.0,0,0,2,10,5,27,1,1,1,0,1,0
14611,272521639,3,м. Академическая ,"Москва, улица Дмитрия Ульянова, 31",120.0,130000.0,0,0,2,12,4,22,0,1,1,0,1,0
14612,269561183,3,м. Академическая ,"Москва, Новочеремушкинская улица, 17",85.0,140000.0,2,0,3,5,4,22,0,1,0,1,1,0
14613,270415266,3,м. Академическая ,"Москва, улица Дмитрия Ульянова, 31",110.0,170000.0,3,0,3,8,2,21,0,1,0,1,1,0
14614,274684948,1,м. Академическая ,"Москва, Большая Черемушкинская улица, 24к1",38.5,30000.0,1,1,3,15,2,17,0,1,0,1,1,0
14615,257787405,1,м. Академическая ,"Москва, Большая Черемушкинская улица, 6К3",31.0,32000.0,1,0,3,1,3,5,0,1,1,0,1,0
14616,274991139,1,м. Академическая ,"Москва, Черемушкинский проезд, 3К2",36.0,33000.0,1,0,3,4,3,5,0,1,1,0,1,0
14617,272657760,1,м. Академическая ,"Москва, Большая Черемушкинская улица, 20К4",39.0,35000.0,1,0,2,16,2,17,0,1,0,1,1,0
14618,274896148,1,м. Академическая ,"Москва, Большая Черемушкинская улица, 20К2",40.0,35000.0,1,0,3,4,2,12,0,1,1,0,1,0
14619,274931415,1,м. Академическая ,"Москва, Профсоюзная улица, 5/9",45.0,35000.0,1,1,2,4,6,8,1,0,1,0,1,0
14620,274820164,1,м. Академическая ,"Москва, улица Дмитрия Ульянова, 37К4",35.0,35000.0,1,0,0,8,0,14,0,1,0,1,1,0
14621,270131233,1,м. Академическая ,"Москва, улица Винокурова, 15К2",30.0,36000.0,1,0,2,1,3,5,0,1,1,0,1,0
14622,274955309,2,м. Академическая ,"Москва, улица Ферсмана, 7",45.0,38000.0,1,0,2,4,0,5,0,1,1,0,1,0
14623,274915956,1,м. Академическая ,"Москва, улица Винокурова, 12К1",36.0,38000.0,1,0,0,3,2,5,0,1,1,0,1,0
14624,259747965,1,м. Академическая ,"Москва, улица Кедрова, 21",38.0,38000.0,1,1,2,4,2,14,0,1,1,0,1,1
14625,274810200,1,м. Академическая ,"Москва, улица Винокурова, 9",40.0,39000.0,0,0,3,1,2,14,0,1,0,1,1,0
14626,245656717,1,м. Академическая ,"Москва, Новочеремушкинская улица, 21К1",39.0,40000.0,1,0,3,3,2,14,0,1,1,0,1,1
14627,274565268,1,м. Академическая ,"Москва, проспект 60-летия Октября, 18К3",35.0,40000.0,1,0,2,1,3,5,0,1,1,0,1,0
14628,253215671,2,м. Академическая ,"Москва, улица Шверника, 8/1К1",50.0,41000.0,1,1,3,3,0,5,1,0,1,0,1,0
14629,274685216,2,м. Академическая ,"Москва, Большая Черемушкинская улица, 18К2",43.0,42000.0,1,0,2,6,0,12,1,0,1,0,1,0
14630,272099692,2,м. Академическая ,"Москва, улица Ивана Бабушкина, 12К1",42.0,42000.0,1,0,2,6,3,9,0,1,1,0,1,0
14631,273439646,2,м. Крымская ,"Москва, Большая Черемушкинская улица, 6К3",42.0,42000.0,1,0,3,4,3,5,0,1,1,0,1,0
14632,273824881,1,м. Академическая ,"Москва, улица Шверника, 11К3",38.0,42000.0,1,0,3,2,2,17,1,0,1,0,1,1
14633,274091194,1,м. Академическая ,"Москва, улица Винокурова, 13к1",38.0,43000.0,1,0,0,4,2,14,0,1,0,1,1,0
14634,274568250,2,м. Академическая ,"Москва, проспект 60-летия Октября, 25К2",40.0,43000.0,1,0,2,1,3,4,0,1,1,0,1,0
14635,272054488,2,м. Крымская ,"Москва, улица Шверника, 18К1",50.0,45000.0,1,0,3,3,3,5,0,1,1,0,1,0
14636,274449137,2,м. Профсоюзная ,"Москва, Нахимовский проспект, 48",56.0,45000.0,0,1,2,3,3,8,1,0,1,0,1,0
14637,272414400,2,м. Профсоюзная ,"Москва, улица Кржижановского, 3",57.0,45000.0,1,0,0,5,3,5,1,0,1,0,1,0
14638,274363904,1,м. Академическая ,"Москва, Новочеремушкинская улица, 24К2",39.0,45000.0,1,0,2,1,2,17,0,1,1,0,1,0
14639,274574562,1,м. Академическая ,"Москва, проспект 60-летия Октября, 16К1",30.0,45000.0,1,0,0,4,3,5,0,1,1,0,1,0
14640,274182108,2,м. Академическая ,"Москва, улица Шверника, 13К3",45.0,45000.0,1,0,3,6,0,12,0,1,1,0,1,0
14641,274903187,1,м. Академическая ,"Москва, улица Дмитрия Ульянова, 30К3",36.0,45000.0,1,0,0,5,2,14,1,0,1,0,1,0
14642,271104412,2,м. Академическая ,"Москва, Большая Черемушкинская улица, 2К3",56.0,45000.0,1,0,3,6,2,17,1,0,1,0,1,0
14643,191688442,2,м. Крымская ,"Москва, Большая Черемушкинская улица, 6К3",44.0,47000.0,1,0,2,2,3,5,0,1,1,0,1,0
14644,274645066,2,м. Академическая ,"Москва, улица Гримау, 3К2",55.0,48000.0,0,0,3,5,6,5,1,0,1,0,1,0
14645,273885366,2,м. Академическая ,"Москва, Большая Черемушкинская улица, 18К2",38.7,48000.0,1,0,2,10,0,12,1,0,0,1,1,0
14646,211630992,1,м. Профсоюзная ,"Москва, улица Ивана Бабушкина, 18К1",35.0,50000.0,2,1,0,2,0,8,0,1,1,0,1,0
14647,273406605,2,м. Крымская ,"Москва, Большая Черемушкинская улица, 10К1",37.0,50000.0,0,0,2,1,2,12,0,1,1,0,1,0
14648,263503325,2,м. Академическая ,"Москва, улица Ивана Бабушкина, 3",53.0,50000.0,1,0,2,12,2,16,1,0,1,0,1,0
14649,159866198,2,м. Академическая ,"Москва, Новочеремушкинская улица, 20/23",60.0,50000.0,1,1,3,3,2,17,1,0,1,0,1,1
14650,274813982,2,м. Академическая ,"Москва, улица Кедрова, 22",53.0,53000.0,2,0,2,3,2,10,1,0,1,0,1,0
14651,272602469,3,м. Академическая ,"Москва, улица Винокурова, 7/5К2",50.0,55000.0,0,0,3,4,3,5,1,0,1,0,1,0
14652,273869265,2,м. Академическая ,"Москва, улица Гримау, 9К1",56.0,55000.0,0,0,2,5,2,12,0,1,0,1,1,1
14653,268475737,1,м. Академическая ,"Москва, проспект 60-летия Октября, 16К1",37.0,55000.0,0,1,2,2,3,5,0,1,1,0,1,0
14654,274534843,2,м. Академическая ,"Москва, улица Дмитрия Ульянова, 30К1",56.0,55000.0,2,0,0,9,2,14,0,1,1,0,1,1
14655,274841974,1,м. Профсоюзная ,"Москва, Профсоюзная улица, 19",35.0,55000.0,2,0,2,3,3,8,0,1,1,0,1,0
14656,274884799,2,м. Академическая ,"Москва, проспект 60-летия Октября, 14",42.2,55000.0,1,0,3,1,3,5,1,0,1,0,1,0
14657,273472763,2,м. Профсоюзная ,"Москва, Профсоюзная улица, 26/44",72.0,55000.0,1,0,2,6,3,8,1,0,1,0,1,0
14658,270870844,2,м. Профсоюзная ,"Москва, Профсоюзная улица, 15",57.0,55000.0,2,1,2,2,3,8,0,1,1,0,1,0
14659,270689821,3,м. Академическая ,"Москва, улица Дмитрия Ульянова, 16К2",77.0,58000.0,1,0,3,3,2,16,1,0,1,0,1,0
14660,273900378,3,м. Академическая ,"Москва, Профсоюзная улица, 5/9",70.0,58000.0,1,0,2,4,2,8,1,0,1,0,1,0
14661,267016892,2,м. Академическая ,"Москва, улица Кедрова, 21",52.0,59000.0,2,0,0,12,2,14,0,1,0,1,1,1
14662,273145363,1,м. Академическая ,"Москва, Новочеремушкинская улица, 23",39.0,60000.0,0,0,0,4,2,14,1,0,0,1,1,1
14663,208365699,1,м. Академическая ,"Москва, проспект 60-летия Октября, 31/18К1",36.0,60000.0,1,1,2,4,0,8,0,1,1,0,1,0
14664,274905298,2,м. Академическая ,"Москва, улица Ивана Бабушкина, 11/2",81.0,60000.0,1,0,3,5,3,5,1,0,1,0,1,0
14665,266867114,2,м. Академическая ,"Москва, улица Кедрова, 10/16",76.0,60000.0,1,0,2,6,2,9,0,1,1,1,1,0
14666,267920223,2,м. Профсоюзная ,"Москва, Нахимовский проспект, 42",44.0,60000.0,2,1,2,4,3,8,0,1,1,0,1,0
14667,272600787,2,м. Академическая ,"Москва, улица Шверника, 11К3",36.0,60000.0,2,0,0,4,2,10,0,1,1,0,1,0
14668,273106605,3,м. Академическая ,"Москва, улица Ивана Бабушкина, 3",73.3,62000.0,1,2,2,3,2,16,1,0,1,0,1,1
14669,273098803,3,м. Академическая ,"Москва, улица Ивана Бабушкина, 3",73.0,62000.0,0,2,3,3,2,16,1,0,1,0,1,0
14670,254611658,3,м. Академическая ,"Москва, Новочеремушкинская улица, 24К1",74.0,63000.0,2,0,0,5,2,10,1,0,0,1,1,0
14671,274204063,2,м. Академическая ,"Москва, улица Ивана Бабушкина, 9",70.0,65000.0,0,0,2,10,2,16,1,0,1,0,1,1
14672,274252711,2,м. Академическая ,"Москва, улица Дмитрия Ульянова, 12К2",49.8,65000.0,2,2,0,2,3,4,1,0,1,0,1,0
14673,274847982,2,м. Профсоюзная ,"Москва, Нахимовский проспект, 56",50.0,65000.0,2,0,0,5,4,27,0,1,0,1,1,0
14674,270398622,3,м. Профсоюзная ,"Москва, улица Кедрова, 22",74.0,65000.0,1,0,0,7,2,10,1,0,1,0,1,0
14675,274798796,2,м. Профсоюзная ,"Москва, Профсоюзная улица, 22/10К1",58.0,67000.0,2,1,2,7,3,8,1,0,1,0,1,0
14676,273016486,3,м. Академическая ,"Москва, улица Ивана Бабушкина, 3",74.0,68000.0,1,0,2,10,2,16,1,0,1,1,1,0
14677,268785134,3,м. Профсоюзная ,"Москва, Новочеремушкинская улица, 24К2",75.0,70000.0,2,0,0,5,2,12,1,0,0,1,1,0
14678,270449554,2,м. Академическая ,"Москва, улица Дмитрия Ульянова, 36",70.0,75000.0,2,0,2,7,2,14,0,1,0,1,1,1
14679,274489536,3,м. Академическая ,"Москва, Профсоюзная улица, 8К2",74.0,75000.0,2,0,2,9,2,16,0,1,1,0,1,1
14680,274107694,2,м. Академическая ,"Москва, Профсоюзная улица, 7/12",62.0,75000.0,2,0,0,2,2,9,0,1,1,0,1,0
14681,273685301,2,м. Академическая ,"Москва, Профсоюзная улица, 5/9",62.0,75000.0,1,0,2,9,2,17,1,0,1,0,1,0
14682,274867245,3,м. Академическая ,"Москва, улица Дмитрия Ульянова, 36",99.7,75000.0,2,2,2,2,2,14,1,1,0,1,1,1
14683,273925885,1,м. Академическая ,"Москва, проспект 60-летия Октября, 17",58.0,78000.0,2,0,0,8,4,36,0,1,0,1,1,1
14684,274601994,3,м. Академическая ,"Москва, Новочеремушкинская улица, 23",80.0,80000.0,0,2,3,3,2,14,0,1,1,0,1,0
14685,274979252,2,м. Профсоюзная ,"Москва, Нахимовский проспект, 56",75.0,80000.0,3,0,0,11,4,27,1,0,0,1,1,1
14686,270093894,3,м. Академическая ,"Москва, Новочеремушкинская улица, 16",78.0,80000.0,0,0,0,15,2,17,0,1,0,1,1,0
14687,272391477,1,м. Академическая ,"Москва, проспект 60-летия Октября, 17",54.0,80000.0,3,0,0,17,2,39,0,1,0,1,1,0
14688,271451615,3,м. Академическая ,"Москва, улица Шверника, 11",78.0,83000.0,2,0,2,8,2,10,1,0,0,1,1,0
14689,274942656,1,м. Академическая ,"Москва, улица Вавилова, 27",50.0,85000.0,3,0,0,8,4,17,0,1,0,1,1,0
14690,265275399,1,м. Академическая ,"Москва, Новочеремушкинская улица, 17",43.0,90000.0,3,0,0,12,2,18,0,1,1,0,1,1
14691,273926667,1,м. Академическая ,"Москва, Новочеремушкинская улица, 17",44.0,90000.0,3,0,0,9,4,22,0,1,1,0,1,1
14692,274894946,2,м. Академическая ,"Москва, Новочеремушкинская улица, 4К2",53.0,90000.0,0,0,3,1,0,5,0,1,1,0,1,0
14693,274897276,3,м. Академическая ,"Москва, улица Кедрова, 13К1",100.0,90000.0,2,0,3,5,6,5,0,1,1,0,1,0
14694,269625213,3,м. Профсоюзная ,"Москва, Нахимовский проспект, 56",97.0,90000.0,2,0,2,17,4,27,0,1,1,0,1,1
14695,272696682,2,м. Академическая ,"Москва, Новочеремушкинская улица, 17",46.0,95000.0,2,0,2,9,5,18,0,1,0,1,1,1
14696,274297379,3,м. Профсоюзная ,"Москва, Новочеремушкинская улица, 34к1",115.0,100000.0,2,2,3,12,4,24,0,1,1,1,1,0
14697,274977590,3,м. Академическая ,"Москва, улица Дмитрия Ульянова, 6к1",90.0,110000.0,1,2,3,2,4,18,0,1,1,0,1,1
14698,274485366,2,м. Академическая ,"Москва, проспект 60-летия Октября, 8",93.0,120000.0,0,1,2,13,3,25,1,1,0,1,1,1
14699,155714202,3,м. Академическая ,"Москва, улица Гримау, 9К2",90.0,119990.0,3,2,2,2,2,18,0,1,0,1,1,1
14700,272634136,5,м. Академическая ,"Москва, улица Шверника, 11К3",120.0,120000.0,2,0,2,3,2,17,1,1,1,1,1,0
14701,274655510,2,м. Ленинский проспект ,"Москва, улица Вавилова, 27",51.0,130000.0,2,0,3,12,4,19,1,0,1,0,1,0
14702,273446336,3,м. Академическая ,"Москва, проспект 60-летия Октября, 8",115.0,130000.0,2,0,3,23,2,25,0,1,0,1,1,1
14703,272817712,3,м. Академическая ,"Москва, Новочеремушкинская улица, 17",85.0,130000.0,2,0,2,5,4,22,1,1,1,0,1,1
14704,271936338,3,м. Академическая ,"Москва, проспект 60-летия Октября, 8",115.0,135000.0,3,0,2,10,4,24,0,1,1,0,1,0
14705,263566126,2,м. Академическая ,"Москва, Новочеремушкинская улица, 17",65.0,140000.0,3,0,2,16,4,22,1,0,0,1,1,1
14706,273591382,3,м. Академическая ,"Москва, улица Дмитрия Ульянова, 31",120.0,150000.0,2,0,3,12,4,22,0,1,0,1,1,1
14707,273714696,3,м. Академическая ,"Москва, улица Дмитрия Ульянова, 31",120.0,150000.0,2,0,2,12,4,25,0,1,0,1,1,0
14708,272689273,3,м. Академическая ,"Москва, улица Дмитрия Ульянова, 31",110.0,170000.0,0,0,0,8,2,21,1,0,0,1,1,0
14709,270410874,3,м. Академическая ,"Москва, улица Дмитрия Ульянова, 31",110.0,170000.0,3,2,2,8,4,25,0,1,0,1,1,1
14710,269942553,3,м. Академическая ,"Москва, улица Дмитрия Ульянова, 31",110.0,170000.0,3,1,2,8,5,25,0,1,1,1,1,1
14711,268838965,3,м. Академическая ,"Москва, улица Дмитрия Ульянова, 31",85.4,220000.0,3,0,2,16,4,25,0,1,0,1,1,1
14712,270280102,3,м. Академическая ,"Москва, улица Ферсмана, 11",137.0,220000.0,2,0,0,8,2,16,0,1,1,0,1,0
14713,274921266,1,м. Академическая ,"Москва, Черемушкинский проезд, 3К2",33.0,28000.0,0,0,0,5,3,5,0,1,1,0,1,0
14714,263902309,1,м. Академическая ,"Москва, улица Дмитрия Ульянова, 30К3",36.0,32000.0,1,0,0,1,2,14,1,0,1,0,1,1
14715,218780175,1,м. Профсоюзная ,"Москва, Новочеремушкинская улица, 39К1",35.0,35000.0,1,0,0,4,0,5,0,1,1,0,1,0
14716,205306672,1,м. Профсоюзная ,"Москва, Новочеремушкинская улица, 39К2",31.0,35000.0,1,0,0,4,0,5,0,1,1,0,1,0
14717,274801850,1,м. Профсоюзная ,"Москва, Профсоюзная улица, 15",34.0,36000.0,2,2,3,5,3,8,0,1,0,1,1,0
14718,273759205,1,м. Академическая ,"Москва, Новочеремушкинская улица, 8",37.0,36000.0,1,0,3,2,2,14,0,1,0,1,1,1
14719,259333021,2,м. Академическая ,"Москва, улица Винокурова, 16",42.0,37000.0,1,0,3,3,3,5,0,1,1,0,1,0
14720,273555338,1,м. Академическая ,"Москва, улица Дмитрия Ульянова, 28К2",36.0,40000.0,1,0,3,15,2,17,0,1,1,0,1,1
14721,247458060,1,м. Академическая ,"Москва, Большая Черемушкинская улица, 18К2",35.0,40000.0,2,0,0,9,0,12,0,1,1,0,1,0
14722,274950007,1,м. Профсоюзная ,"Москва, Новочеремушкинская улица, 24К2",39.0,40000.0,2,0,0,1,2,17,0,1,1,0,1,0
14723,274821740,2,м. Академическая ,"Москва, улица Винокурова, 12К4",52.0,40000.0,1,0,0,6,0,12,1,0,0,1,1,0
14724,247968282,1,м. Академическая ,"Москва, Новочеремушкинская улица, 16",40.0,40000.0,1,0,3,16,2,17,0,1,0,1,1,0
14725,273320286,1,м. Академическая ,"Москва, Большая Черемушкинская улица, 20К1",35.0,40000.0,1,1,2,2,3,5,0,1,1,0,1,0
14726,235420251,1,м. Крымская ,"Москва, Большая Черемушкинская улица, 4",32.0,42000.0,2,0,2,5,3,5,0,1,1,0,1,0
14727,263358528,1,м. Академическая ,"Москва, Новочеремушкинская улица, 23",38.0,43000.0,1,1,0,13,2,14,0,1,1,0,1,0
14728,167387670,2,м. Академическая ,"Москва, улица Кедрова, 3",55.0,45000.0,2,0,2,14,2,16,1,0,1,0,1,0
14729,198424393,2,м. Профсоюзная ,"Москва, Нахимовский проспект, 30/43",42.0,45000.0,1,1,2,2,2,5,1,0,1,0,1,0
14730,274572657,1,м. Профсоюзная ,"Москва, Новочеремушкинская улица, 24К1",40.0,45000.0,2,0,2,9,2,10,0,1,0,1,1,0
14731,274823572,1,м. Академическая ,"Москва, улица Шверника, 5",35.0,45000.0,2,0,0,5,2,17,0,1,1,0,1,0
14732,271589610,2,м. Академическая ,"Москва, улица Ферсмана, 9",59.0,45000.0,1,0,2,4,3,5,1,0,1,0,1,0
14733,274774836,1,м. Академическая ,"Москва, проспект 60-летия Октября, 12",38.0,45000.0,1,0,3,7,3,9,1,0,1,0,1,0
14734,273766122,1,м. Академическая ,"Москва, Новочеремушкинская улица, 21К1",38.0,45000.0,1,0,2,7,2,14,0,1,0,1,1,0
14735,256809268,1,м. Академическая ,"Москва, улица Винокурова, 2",38.0,45000.0,2,1,2,3,4,12,0,1,0,1,1,1
14736,272775923,2,м. Профсоюзная ,"Москва, Профсоюзная улица, 15",48.0,45000.0,1,0,0,2,3,8,1,0,1,0,1,0
14737,274779268,1,м. Академическая ,"Москва, улица Шверника, 1К1",57.0,47000.0,2,0,0,9,0,14,0,1,0,1,1,0
14738,274394751,1,м. Академическая ,"Москва, улица Кедрова, 1",38.0,47000.0,1,0,0,11,2,16,0,1,1,0,1,0
14739,274457620,2,м. Профсоюзная ,"Москва, улица Кржижановского, 4К1",55.0,47000.0,1,0,3,2,3,5,0,1,1,0,1,0
14740,273108322,1,м. Профсоюзная ,"Москва, Профсоюзная улица, 20/9",52.0,47000.0,1,0,3,2,3,9,1,0,1,0,1,0
14741,272892861,1,м. Академическая ,"Москва, улица Шверника, 11К3",38.0,48000.0,1,0,0,4,2,17,1,0,0,1,1,0
14742,273385307,2,м. Профсоюзная ,"Москва, улица Ивана Бабушкина, 18К2",40.0,48000.0,1,0,0,7,0,8,0,1,1,0,1,0
14743,273220693,2,м. Академическая ,"Москва, улица Шверника, 9",45.0,50000.0,1,0,3,6,2,9,0,1,1,0,1,0
14744,274502038,2,м. Академическая ,"Москва, Профсоюзная улица, 5/9",68.0,50000.0,1,0,2,8,3,8,1,0,1,0,1,0
14745,157886003,0,м. Академическая ,"Москва, улица Винокурова, 2",35.0,50000.0,2,0,0,9,4,14,0,1,0,1,1,1
14746,268857038,1,м. Академическая ,"Москва, улица Дмитрия Ульянова, 23к2",37.1,50000.0,1,0,0,9,2,17,0,1,1,0,1,0
14747,274999474,1,м. Крымская ,"Москва, улица Шверника, 17К3",40.0,55000.0,2,0,0,10,2,16,0,1,0,1,1,0
14748,274251917,1,м. Профсоюзная ,"Москва, улица Ивана Бабушкина, 23К3",34.0,55000.0,2,0,2,2,2,5,0,1,1,0,1,0
14749,257199880,1,м. Академическая ,"Москва, улица Ивана Бабушкина, 12К1",35.0,55000.0,2,0,0,1,3,9,0,1,1,0,1,0
14750,274934325,1,м. Локомотив ,"Москва, Амурская улица, 1Ак3",38.0,55000.0,0,0,0,12,4,33,0,1,1,0,1,1
14751,274947953,3,м. Щелковская ,"Москва, Красноярская улица, 3К2",65.0,55000.0,1,0,3,4,2,9,1,0,0,1,1,0
14752,263823771,1,м. Щелковская ,"Москва, Хабаровская улица, 17/13",34.0,27000.0,1,0,2,9,2,9,0,1,1,0,1,0
14753,274827633,2,м. Щелковская ,"Москва, Алтайская улица, 22",38.0,42000.0,2,0,3,1,0,12,0,1,1,0,1,0
14754,274310823,1,м. Щелковская ,"Москва, Красноярская улица, 13",32.0,30000.0,1,2,3,3,0,9,0,1,0,1,1,1
14755,273527764,0,м. Черкизовская ,"Москва, Амурская улица, 1Ак3",20.0,34000.0,2,0,3,3,2,20,0,1,1,0,1,1
14756,274338469,1,м. Черкизовская ,"Москва, Амурская улица, 1Ак1",40.0,45000.0,2,0,0,19,4,36,0,1,1,0,1,1
14757,274871320,1,м. Щелковская ,"Москва, Сахалинская улица, 15/15",38.0,28000.0,1,0,0,8,2,14,1,0,0,1,1,0
14758,222077615,1,м. Щелковская ,"Москва, Щелковское шоссе, 91К2",32.0,25000.0,1,0,0,7,2,9,1,0,1,0,1,0
14759,268628485,1,м. Щелковская ,"Москва, Щелковское шоссе, 39",30.0,26000.0,1,0,2,4,3,5,1,0,1,0,1,0
14760,168727679,1,м. Щелковская ,"Москва, Чусовская улица, 2",37.0,27000.0,1,0,2,2,2,9,0,1,0,1,1,0
14761,273287384,1,м. Щелковская ,"Москва, Камчатская улица, 8К2",35.0,30000.0,2,0,3,2,0,14,0,1,0,1,1,0
14762,255625416,1,м. Щелковская ,"Москва, Сахалинская улица, 11",35.0,32000.0,1,0,3,2,2,9,0,1,1,0,1,0
14763,274936446,1,м. Щелковская ,"Москва, Байкальская улица, 17К2",30.0,34000.0,2,0,3,5,0,5,1,0,1,0,1,0
14764,273898079,1,м. Щелковская ,"Москва, Чусовская улица, 2",38.0,34000.0,2,0,0,7,2,9,0,1,0,1,1,0
14765,274053134,1,м. Щелковская ,"Москва, Алтайская улица, 9К1",34.0,35000.0,0,0,2,8,2,9,0,1,0,1,1,0
14766,274769958,2,м. Щелковская ,"Москва, Байкальская улица, 44К3",48.0,35000.0,1,0,3,4,2,5,1,0,1,0,1,0
14767,274238331,2,м. Щелковская ,"Москва, Байкальская улица, 30К3",50.0,45000.0,0,0,3,9,2,12,1,0,1,0,1,0
14768,274921381,2,м. Щелковская ,"Москва, Щелковское шоссе, 29",56.0,45000.0,2,0,3,3,3,9,1,0,0,1,1,0
14769,274570414,3,м. Щелковская ,"Москва, Щелковское шоссе, 39",56.6,48000.0,1,2,3,1,3,5,1,0,1,0,1,0
14770,265127005,3,м. Щелковская ,"Москва, Алтайская улица, 25",60.0,50000.0,1,0,3,5,2,9,1,0,1,0,1,0
14771,274882331,3,м. Щелковская ,"Москва, Красноярская улица, 13",61.0,55000.0,1,0,3,4,0,9,0,1,0,1,1,0
14772,267654131,3,м. Щелковская ,"Москва, Курганская улица, 3",74.0,75000.0,0,0,3,3,2,16,1,1,0,1,1,1
14773,274801941,3,м. Щелковская ,"Москва, Щелковское шоссе, 95к1",75.0,75000.0,1,0,3,10,2,22,1,0,1,0,1,0
14774,263682624,1,м. Щелковская ,"Москва, Амурская улица, 28",35.0,20000.0,1,0,2,2,2,5,0,1,1,0,1,0
14775,273999162,1,м. Щелковская ,"Москва, Хабаровская улица, 27",33.0,23000.0,1,0,0,6,2,9,0,1,1,0,1,0
14776,272732626,0,м. Щелковская ,"Москва, Байкальская улица, 51К2",24.0,24000.0,0,0,0,1,2,5,0,1,1,0,1,0
14777,272616273,1,м. Щелковская ,"Москва, Байкальская улица, 51К4",33.0,25000.0,1,0,3,2,2,5,0,1,1,0,1,0
14778,261192433,1,м. Щелковская ,"Москва, Щелковское шоссе, 57К2",20.0,25000.0,1,0,2,1,3,5,0,1,1,0,1,0
14779,248575621,1,м. Щелковская ,"Москва, Хабаровская улица, 17/13",37.0,25000.0,1,0,2,4,2,9,0,1,1,0,1,0
14780,274011966,1,м. Щелковская ,"Москва, Хабаровская улица, 23К2",32.0,26000.0,0,2,3,9,2,9,0,1,0,1,1,0
14781,272812062,1,м. Щелковская ,"Москва, Щелковское шоссе, 53",33.0,27000.0,1,0,0,1,0,5,0,1,1,0,1,0
14782,274361395,1,м. Щелковская ,"Москва, Хабаровская улица, 2",39.0,27000.0,1,0,3,4,2,17,0,1,0,1,1,1
14783,261074672,1,м. Щелковская ,"Москва, Сахалинская улица, 6К1",39.0,28000.0,1,0,3,1,0,9,1,0,1,0,1,0
14784,274526153,1,м. Щелковская ,"Москва, Новосибирская улица, 6К1",35.0,28000.0,1,0,2,6,2,9,1,0,1,0,1,0
14785,273440228,1,м. Щелковская ,"Москва, Новосибирская улица, 3",35.0,28000.0,1,0,2,2,0,12,0,1,1,0,1,0
14786,240855703,1,м. Щелковская ,"Москва, Камчатская улица, 3",38.0,28000.0,1,0,2,8,2,16,0,1,1,0,1,0
14787,266094810,2,м. Щелковская ,"Москва, Красноярская улица, 17",45.0,28000.0,1,0,2,6,0,9,1,0,1,0,1,0
14788,182410240,1,м. Щелковская ,"Москва, Алтайская улица, 33/7",38.0,28000.0,1,0,3,4,2,14,1,0,1,1,1,0
14789,155320662,1,м. Щелковская ,"Москва, Амурская улица, 50к1",40.0,30000.0,1,0,0,2,2,9,0,1,0,1,1,0
14790,274094933,1,м. Щелковская ,"Москва, Хабаровская улица, 27",35.0,30000.0,1,0,3,5,2,9,0,1,1,1,1,0
